gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,25,1510.5
1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,0,2,94.95,178.1
1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,35.3,264.8
0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,480.6
1,0,1,1,59,1,0,0,0,2,2,2,2,2,1,0,1,76.75,4541.9
1,0,1,1,61,1,2,0,0,0,2,2,2,2,2,1,0,81,4976.15
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,1,0,105.55,7542.25
0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,0,3,18.8,251.25
0,0,1,1,64,1,2,2,1,1,1,1,1,1,1,0,3,24.9,1595.5
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,23.45,23.45
0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,64.9,685.55
0,0,1,1,65,1,0,0,2,2,2,0,0,0,1,0,0,61.35,3874.1
0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,6891.4
0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,90.15,4916.95
0,0,1,0,25,1,2,0,0,2,0,0,0,0,0,0,2,54.1,1373
1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.7,29.7
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,49.8,49.8
0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,101.1,6039.9
1,1,1,1,64,1,2,2,1,1,1,1,1,1,2,1,0,24.4,1548.65
1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,95,3440.25
0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,3,50.65,151.3
1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,4226.7
1,0,0,1,26,0,1,0,0,2,0,0,2,0,1,1,0,39.95,1023.75
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.4,55.4
0,1,1,0,1,1,2,1,0,2,0,0,2,0,0,1,2,90.6,90.6
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,7074.4
1,1,1,0,2,1,2,1,0,0,0,0,2,0,0,1,3,86.85,156.35
0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,94.25,6849.75
0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,47.05,3263.6
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,20.55,1252.85
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.65,67.55
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.2,70.2
1,0,1,1,72,1,2,0,2,2,2,2,0,2,2,0,1,81,5750
1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,75.9,1549.75
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1810.55
0,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,0,99.05,2952.85
0,1,0,0,69,1,2,1,2,0,2,2,2,2,2,0,1,110.25,7467.55
0,0,1,0,64,1,2,0,2,0,2,2,2,2,2,1,1,85,5484.4
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,1,19.75,294.9
0,0,0,0,4,1,2,2,1,1,1,1,1,1,1,0,2,23.9,97.5
0,0,0,0,52,1,2,1,2,2,0,2,2,2,1,1,1,111.25,5916.45
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,1,3,55.1,113.35
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.95,19.95
1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,25.15,476.8
0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,3,54.15,101.65
0,0,1,0,19,1,0,0,0,2,0,0,0,2,0,1,3,59.8,1130.85
0,0,0,0,40,1,2,1,0,0,0,0,0,2,0,0,0,83.85,3532.25
0,1,1,1,66,1,2,1,0,2,2,0,2,2,1,1,2,104.9,6891.45
1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,0,3,75.3,1570.7
1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,66.65,520.95
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,1,109.5,7854.9
0,0,0,0,48,1,2,0,0,2,2,2,2,0,1,1,0,73.85,3581.4
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,0,19.3,1447.9
1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,118.2,8547.15
0,0,0,0,14,1,0,0,0,2,0,0,0,0,1,0,1,51.45,727.85
1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,357.6
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,0,19.5,159.35
0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.55,280.85
1,0,0,0,65,1,2,1,2,0,0,2,0,2,1,0,2,93.55,6069.25
0,0,1,1,57,1,0,0,2,0,2,2,0,0,1,1,3,59.3,3274.35
1,0,1,0,13,1,2,1,0,0,2,0,2,2,0,1,1,102.25,1359
1,1,0,0,19,1,0,1,0,0,2,0,2,2,0,1,1,95.9,1777.9
0,0,1,0,56,1,2,1,2,2,2,0,2,2,1,0,0,109.8,6109.65
0,0,1,0,14,1,0,1,0,0,0,0,0,2,0,1,2,78.1,1122.4
1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,2020.9
0,0,0,0,58,1,0,0,2,2,2,2,0,0,2,1,1,64.9,3795.45
0,1,0,0,47,1,2,1,0,2,0,2,2,0,0,1,2,95.05,4504.55
0,0,0,0,67,0,1,0,0,0,2,2,2,2,0,1,1,53.4,3579.15
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,24.9,49.7
1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,44.7,276.5
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,114,8175.9
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,0,20.25,890.35
0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,1,53.85,259.8
1,1,1,0,67,1,2,1,2,2,0,0,0,0,0,0,0,83.85,5588.8
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,0,20.2,50.6
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.95,58
1,1,1,0,52,1,2,1,2,0,2,0,2,2,0,1,2,104.2,5568.35
0,0,1,0,42,1,2,0,0,0,0,0,0,0,0,1,2,50.25,2203.65
1,0,1,1,50,1,0,2,1,1,1,1,1,1,1,1,3,20.35,938.95
1,1,1,0,23,1,0,1,2,2,0,0,0,2,0,1,2,90,2024.1
0,0,1,1,67,0,1,0,2,2,2,2,2,0,2,0,1,54.2,3623.95
0,0,0,0,25,1,0,1,0,2,2,0,2,2,0,1,2,99.5,2369.05
0,1,1,0,39,1,0,1,2,2,0,0,2,2,1,0,3,99.1,3877.95
0,0,0,0,69,1,2,0,2,2,0,2,0,0,2,1,3,66.9,4577.9
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,25.85,25.85
1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2871.5
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,71,672.55
0,0,0,0,16,1,0,1,0,2,2,0,0,2,0,1,1,93.2,1573.7
1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,0,20.95,1270.55
0,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,109.2,7711.45
1,0,1,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.35,126.05
0,1,0,0,26,1,0,1,2,0,0,0,2,0,0,1,1,85.8,2193.65
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,64.55
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,2,19.65,31.2
0,0,0,1,2,1,0,2,1,1,1,1,1,1,1,0,0,20.5,38.25
0,0,0,0,36,1,2,0,2,0,2,2,2,2,1,1,1,89.65,3348.1
1,0,0,0,7,1,0,1,2,0,0,0,0,0,0,0,3,74.35,533.6
0,1,1,0,60,0,1,0,0,2,0,0,2,2,2,1,1,49.45,2907.55
0,0,1,0,19,1,2,1,0,2,0,0,0,2,0,1,2,89.1,1620.8
1,1,1,0,45,1,2,0,2,0,2,2,0,2,2,0,1,75.15,3480.35
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.65,293.85
0,0,1,1,31,1,2,1,0,0,2,2,2,2,0,1,2,104.2,3243.45
1,0,1,1,47,1,0,1,2,0,2,0,0,2,0,0,2,90.05,4137.2
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.25,79.25
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.9,44.9
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.4,19.4
0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,88.75,5348.65
1,0,1,0,10,1,0,1,0,0,0,0,0,0,0,1,2,70.1,659.65
1,1,0,0,35,1,2,1,2,0,0,0,0,2,0,0,1,91,3180.5
1,0,0,0,4,0,1,0,0,0,2,0,0,0,0,1,2,29.65,118.5
1,0,1,1,32,1,0,1,2,2,0,0,0,2,1,1,2,90.8,3023.85
1,0,0,0,43,1,2,1,0,2,0,0,0,0,0,1,2,77.85,3365.85
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,2,54.3,195.3
0,1,1,0,54,1,0,2,1,1,1,1,1,1,2,1,3,18.95,1031.1
0,1,0,0,11,1,2,1,0,0,0,0,2,2,0,1,0,95.15,997.65
0,1,0,0,66,1,2,1,2,0,0,0,2,2,2,1,0,102.4,6471.85
1,0,1,1,61,1,2,1,0,0,2,0,2,2,1,1,2,99.9,6241.35
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,88.7,6501.35
1,0,1,1,44,0,1,0,0,0,2,2,2,2,1,1,2,54.3,2317.1
1,0,0,0,41,1,2,0,0,0,2,0,0,0,0,1,0,55.7,2237.55
1,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,2,103.95,5231.3
1,0,1,0,47,1,2,1,2,0,2,2,2,2,1,1,1,110.85,5275.8
1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,20.15,165.5
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,20.05,358.5
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,91.95,6614.9
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,80.5,80.5
0,1,0,0,42,1,2,0,0,0,2,0,0,0,0,0,2,55.65,2421.75
0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,74.7,1294.6
0,0,0,1,13,1,2,1,0,2,2,0,2,2,1,1,1,104.15,1299.1
0,0,1,1,68,1,2,1,0,2,0,2,0,0,1,1,0,83.65,5733.4
1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,0,72.2,305.55
1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,110.05,7430.75
1,0,0,0,17,1,0,0,0,0,0,2,0,0,0,0,3,51.5,900.5
1,0,1,1,25,1,2,2,1,1,1,1,1,1,2,0,1,25.5,630.6
1,1,0,0,43,1,0,1,0,0,0,0,2,2,0,1,3,89.55,3856.75
0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.5,1222.65
0,1,0,0,5,1,0,1,2,2,0,0,0,0,0,0,2,80.7,374.8
1,0,1,1,21,1,2,0,2,2,0,2,2,0,1,0,3,77.5,1625
0,0,1,1,69,1,2,1,2,2,2,2,2,0,1,1,1,105.1,7234.8
1,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,25.15,331.85
1,0,1,0,42,1,2,1,0,2,2,0,2,0,0,1,0,95.25,3959.35
1,0,1,0,52,1,2,1,0,2,0,2,0,2,0,1,1,95.65,5088.4
1,1,0,0,46,1,0,1,2,0,0,0,0,2,0,0,2,85,3969.4
1,0,1,0,61,1,2,0,2,2,2,2,0,2,2,1,0,80.8,4860.85
1,0,0,0,29,0,1,0,0,0,0,0,0,0,1,1,3,24.85,788.05
0,0,0,1,25,1,0,0,0,2,0,2,0,0,1,1,1,54.75,1266.35
0,0,1,1,5,1,0,1,0,0,0,2,2,0,0,1,2,85.75,470.95
1,0,0,0,15,0,1,0,0,0,2,0,2,2,1,0,2,50.75,688.2
0,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.15,387.7
1,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,3,20.05,845.25
0,1,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,98.25,560.6
1,0,1,1,58,1,2,0,2,2,2,2,0,0,2,0,1,71.6,4230.25
1,0,1,1,62,1,0,1,2,2,0,0,0,0,1,1,1,81.45,4983.05
0,0,1,1,70,0,1,0,0,2,2,2,2,2,1,1,0,58.4,4113.15
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.7,25.7
1,0,1,1,10,0,1,0,2,2,2,2,0,2,2,0,1,53.7,521
1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,0,19.6,471.85
1,0,0,0,66,1,2,1,0,2,0,0,0,2,0,0,1,89.4,5976.9
0,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,2,69,506.9
1,0,1,1,51,1,2,1,0,2,0,2,0,0,1,0,0,84.2,4299.75
1,0,1,1,72,1,2,1,2,2,2,2,2,0,2,1,1,106.1,7548.6
1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1654.75
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,46.05,80.35
1,0,0,1,70,1,2,0,2,2,0,2,0,0,1,0,0,64.95,4551.5
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,1,85.45,6227.5
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05
0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,3,76.4,76.4
0,0,0,0,5,1,2,1,0,0,2,0,2,2,0,1,2,100.5,514
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.7,57.5
1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1474.35
1,1,1,1,22,0,1,0,2,0,0,0,0,2,0,0,3,40.05,880.2
1,1,1,0,33,1,2,1,0,2,0,0,2,2,0,1,0,100.6,3270.25
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,69.95
1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,74,3919.15
1,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,2,99.4,7285.7
1,0,0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,93.3,93.3
1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,169.05
0,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,107.45,7658.3
0,0,1,1,72,1,2,0,2,2,2,0,2,2,2,1,1,83.6,5959.3
1,1,1,0,54,1,2,1,0,0,2,0,2,2,0,1,1,99.05,5295.7
0,0,1,0,59,1,2,0,0,2,0,2,2,2,1,1,2,80.1,4693.2
1,0,0,0,54,1,0,0,2,2,0,0,2,0,2,1,0,65.3,3512.9
1,0,0,0,60,1,2,1,0,0,2,0,2,0,2,1,2,89.55,5231.2
0,0,1,0,60,0,1,0,0,2,2,2,2,2,2,0,1,60.8,3603.45
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,74.5,217.45
0,0,1,0,69,1,2,1,2,0,0,0,2,2,2,0,0,99.15,6875.35
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.25,19.25
1,0,1,1,50,0,1,0,2,0,0,0,2,0,0,1,1,39.45,2021.35
0,0,0,0,56,0,1,0,0,0,0,0,2,2,0,1,1,44.85,2564.95
0,0,1,0,60,1,0,1,2,0,0,2,2,2,2,1,2,97.2,5611.75
1,1,1,0,69,1,2,1,2,0,2,2,2,2,1,1,3,110.55,7610.1
0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,35.05,35.05
0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,73,73
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.9,45.75
1,0,1,1,60,1,0,0,0,2,0,2,2,2,2,0,0,76.95,4543.95
0,0,0,0,13,0,1,0,0,0,2,2,0,0,2,0,3,35.4,450.4
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.45,1297.35
0,0,0,0,45,1,2,1,2,2,0,0,0,2,1,0,0,96.75,4442.75
0,0,0,0,25,0,1,0,0,0,2,2,2,2,1,0,2,54.2,1423.15
1,0,0,0,44,1,0,1,0,0,2,2,2,2,2,0,0,100.1,4378.35
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.25,74.2
1,1,0,0,33,1,2,1,0,2,2,0,0,0,0,1,1,83.85,2716.3
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,70.1
0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,0,20.85,450.65
0,0,0,0,35,0,1,0,0,0,2,2,0,0,0,1,3,33.45,1175.85
0,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,20.2,558.8
1,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,2,85.9,2220.1
1,0,0,1,54,1,0,0,0,2,2,2,0,0,1,1,2,61,3283.05
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.65,142.35
1,0,0,0,57,1,2,1,0,0,0,0,2,0,1,1,2,86.9,4939.25
1,0,0,0,62,1,2,0,2,2,2,2,0,0,2,0,0,69.4,4237.5
0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,1,20.35,335.95
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,33.2
0,0,1,0,70,1,2,1,0,0,2,2,2,2,2,1,0,104.3,7188.5
0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,926.25
0,0,0,1,23,1,0,0,0,0,0,2,0,0,1,1,2,49.45,1119.35
1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,116.6
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.55,68.8
0,0,0,0,3,1,0,1,2,0,2,0,2,2,0,1,1,99,287.4
0,0,0,0,23,1,2,1,0,0,0,0,2,2,0,1,2,93.5,2341.55
1,0,0,0,26,0,1,0,2,0,0,2,2,2,1,0,1,54.55,1362.85
0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.05,163.6
1,0,0,0,26,1,2,1,0,0,0,0,0,2,0,1,2,83.95,2254.2
1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,79.45,145.15
1,0,0,0,67,1,2,1,2,2,2,2,2,2,2,0,1,116.2,7752.3
0,0,1,0,71,1,2,1,0,0,0,0,2,2,2,1,0,93.7,6585.35
0,0,0,0,59,1,2,0,2,2,2,2,0,2,1,0,1,79.85,4786.1
1,0,1,1,39,1,2,1,0,0,2,0,2,2,1,0,2,100,3835.55
1,0,0,1,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,397
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,19.7
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.2,1027.25
0,1,1,0,31,0,1,0,2,2,2,0,0,2,1,1,1,50.4,1580.1
0,0,1,1,64,1,2,1,2,2,2,2,2,2,1,0,2,113.35,7222.75
1,0,1,1,46,1,2,1,0,2,0,0,0,0,0,1,0,80,3769.7
0,0,0,0,52,1,2,0,0,0,2,2,2,2,2,1,0,80.95,4233.95
0,0,1,1,67,1,2,2,1,1,1,1,1,1,2,1,3,24.9,1680.25
0,1,0,0,67,1,2,0,0,2,0,0,0,0,0,0,2,54.9,3725.5
0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.55,413.65
0,0,1,0,71,1,2,1,0,2,2,2,2,2,2,0,2,109.25,7707.7
0,0,0,0,9,1,0,1,0,0,0,0,2,0,0,1,0,77.65,714.15
0,1,0,0,26,1,2,1,2,2,0,0,0,2,0,1,2,95,2497.2
1,0,0,0,71,1,2,1,2,2,2,2,2,2,1,1,0,116.3,8309.55
0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.9,601.55
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.35,139.25
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1888.25
0,0,0,0,60,0,1,0,2,0,2,0,0,2,1,1,2,44.45,2773.9
0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.15,5409.75
1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,5643.4
1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,1,2,95.85,197.7
0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,3,73.85,401.3
0,0,1,1,48,1,0,0,2,2,2,0,0,2,2,1,1,70.1,3238.4
1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1573.05
1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,2,79.15,79.15
1,0,0,1,12,1,0,2,1,1,1,1,1,1,0,0,1,21.05,235.8
1,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,1364.75
0,0,1,1,30,1,0,0,0,0,2,2,2,0,1,1,2,64.5,1985.15
0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,655.85
